ReturnNo,OrderNo,ReturnDate,ReturnClosed,OrderDate,ReturnCode,ProductName,PartNumber,Amount, UnitPrice ,ReturnedTotal
9471,48789,2013-02-19,2013-03-05,2013-01-22,30A,LS Patrol Polo Shirts-Khaki,FS688,2, 39.54 ,79.08
9471,48789,2013-02-19,2013-03-05,2013-01-22,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
9471,48789,2013-02-19,2013-03-05,2013-01-22,30A,SS Patrol Polo Shirts-Khaki,FS687,3, 35.91 ,107.73
9471,48789,2013-02-19,2013-03-05,2013-01-22,32A,Unisex Crew Socks,FS050,1, 9.36 ,9.36
9471,48789,2013-02-19,2013-03-05,2013-01-22,30A,SS Patrol Polo Shirts-White,FS685,3, 35.91 ,107.73
9471,48789,2013-02-19,2013-03-05,2013-01-22,30A,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
9471,48789,2013-02-19,2013-03-05,2013-01-22,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,2, 35.80 ,71.60
9472,50156,2013-02-20,2013-02-28,2013-02-08,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9472,50156,2013-02-20,2013-02-28,2013-02-08,31A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
9472,50156,2013-02-20,2013-02-28,2013-02-08,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9473,49334,2013-02-20,2013-02-25,2013-01-29,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
9474,50423,2013-02-20,2013-02-27,2013-02-13,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9475,50308,2013-02-20,2013-02-28,2013-02-12,30A,Men's Dress Blouse Coat,FS100,1, 215.12 ,215.12
9476,48681,2013-02-20,2013-03-05,2013-01-18,56M,Men's Wool Pants,FS400,1, 112.63 ,112.63
9477,49728,2013-02-20,2013-04-24,2013-02-04,30A,Stetson Felt Hat,FS229,1, 143.05 ,143.05
9478,49274,2013-02-20,2013-03-05,2013-01-28,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9480,50090,2013-02-20,2013-02-22,2013-02-07,56M,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
9481,49906,2013-02-20,2013-02-25,2013-02-06,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9482,49615,2013-02-20,2013-02-25,2013-02-01,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,2, 35.80 ,71.60
9483,48895,2013-02-20,2013-02-27,2013-01-23,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9484,49490,2013-02-20,2013-02-25,2013-01-30,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9485,49998,2013-02-20,2013-02-21,2013-02-07,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,1, 28.83 ,28.83
9487,48130,2013-02-20,2013-03-01,2013-01-11,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
9487,48130,2013-02-20,2013-03-01,2013-01-11,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
9488,49707,2013-02-20,2013-02-27,2013-02-04,32A,Women's Wool Pants,FS451,1, 113.60 ,113.60
9490,50124,2013-02-20,2013-02-27,2013-02-08,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,3, 41.06 ,123.18
9491,49930,2013-02-20,2013-02-22,2013-02-06,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9491,49930,2013-02-20,2013-02-22,2013-02-06,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
9491,49930,2013-02-20,2013-02-22,2013-02-06,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
9491,49930,2013-02-20,2013-02-22,2013-02-06,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
9492,48793,2013-02-20,2013-02-27,2013-01-22,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
9493,50441,2013-02-20,2013-02-28,2013-02-13,30A,Men's Cotton Long Sleeve Field Shirt,FS214,2, 32.40 ,64.80
9494,49343,2013-02-20,2013-03-01,2013-01-29,34A,Women's Cotton Short Sleeve Field Shirt,FS213,1, 31.25 ,31.25
9494,49343,2013-02-20,2013-03-01,2013-01-29,30A,Unisex Windbreaker,FS1349,1, 58.59 ,58.59
9494,49343,2013-02-20,2013-03-01,2013-01-29,30A,FS Stretch Fit Twill Enclosed Hat,FS330,1, 14.52 ,14.52
9494,49343,2013-02-20,2013-03-01,2013-01-29,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9495,49566,2013-02-20,2013-02-27,2013-01-31,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9498,49481,2013-02-21,2013-02-27,2013-01-30,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,2, 35.80 ,71.60
9499,50066,2013-02-21,2013-02-25,2013-02-07,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9500,49727,2013-02-21,2013-02-25,2013-02-04,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
9500,49727,2013-02-21,2013-02-25,2013-02-04,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9501,50560,2013-02-21,2013-03-01,2013-02-14,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9502,50049,2013-02-21,2013-04-01,2013-02-07,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9505,49527,2013-02-21,2013-03-18,2013-01-31,32A,Men's Cargo Shorts,FS314,1, 44.42 ,44.42
9506,50415,2013-02-21,2013-02-25,2013-02-12,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
9506,50415,2013-02-21,2013-02-25,2013-02-12,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
9507,50227,2013-02-21,2013-02-28,2013-02-11,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
9509,49673,2013-02-21,2013-02-25,2013-02-02,30A,Men's Fleece Lined Vest,FS362,1, 78.57 ,78.57
9509,49673,2013-02-21,2013-02-25,2013-02-02,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9509,49673,2013-02-21,2013-02-25,2013-02-02,30A,Women's Dress Trousers,FS611,1, 70.93 ,70.93
9510,48953,2013-02-21,2013-02-27,2013-01-23,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9510,48953,2013-02-21,2013-02-27,2013-01-23,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9510,48953,2013-02-21,2013-02-27,2013-01-23,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9510,48953,2013-02-21,2013-02-27,2013-01-23,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9512,50508,2013-02-21,2013-03-06,2013-02-14,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
9514,50182,2013-02-22,2013-02-25,2013-02-09,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
9515,48840,2013-02-22,2013-03-05,2013-01-22,30A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
9516,49709,2013-02-22,2013-03-05,2013-02-04,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
9517,50372,2013-02-22,2013-03-05,2013-02-12,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9517,50372,2013-02-22,2013-03-05,2013-02-12,30A,Men's Cotton Short Sleeve Field Shirt,FS212,2, 31.25 ,62.50
9518,50342,2013-02-22,2013-02-28,2013-02-12,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
9519,48886,2013-02-22,2013-02-25,2013-01-23,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,3, 35.80 ,107.40
9521,50121,2013-02-22,2013-02-28,2013-02-08,30A,Women's Cargo Shorts,FS315,1, 44.42 ,44.42
9521,50121,2013-02-22,2013-02-28,2013-02-08,34A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
9523,48327,2013-02-22,2013-03-05,2013-01-15,30A,Men's Fleece Bottoms,FS366,1, 54.97 ,54.97
9523,48327,2013-02-22,2013-03-05,2013-01-15,34A,Men's Fleece Top,FS364,1, 68.31 ,68.31
9523,48327,2013-02-22,2013-03-05,2013-01-15,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9525,50153,2013-02-22,2013-02-27,2013-02-08,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9527,50206,2013-02-22,2013-03-08,2013-02-10,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9528,49635,2013-02-22,2013-03-05,2013-02-01,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9530,48859,2013-02-25,2013-03-01,2013-01-23,30A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
9531,49081,2013-02-25,2013-03-11,2013-01-25,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,2, 41.06 ,82.12
9533,49514,2013-02-25,2013-03-22,2013-01-31,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9533,49514,2013-02-25,2013-03-22,2013-01-31,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,3, 47.30 ,141.90
9533,49514,2013-02-25,2013-03-22,2013-01-31,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9534,50270,2013-02-25,2013-03-06,2013-02-11,30A,Sweater Vest Unisex,FS226,1, 31.28 ,31.28
9535,50096,2013-02-25,2013-03-05,2013-02-08,30A,Women's Cargo Shorts,FS315,1, 44.42 ,44.42
9536,50180,2013-02-25,2013-03-07,2013-02-09,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9536,50180,2013-02-25,2013-03-07,2013-02-09,30A,Men's Lined Field Jeans,FS245,1, 43.10 ,43.10
9538,50228,2013-02-25,2013-02-28,2013-02-11,31A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9539,50509,2013-02-25,2013-03-05,2013-02-14,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9540,49661,2013-02-25,2013-03-05,2013-02-01,30A,Men's Cargo Shorts,FS314,2, 44.42 ,88.84
9541,47118,2013-02-25,2013-03-05,2012-12-27,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
9543,48893,2013-02-25,2013-02-28,2013-01-23,38A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9545,49102,2013-02-25,2013-03-11,2013-01-25,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9545,49102,2013-02-25,2013-03-11,2013-01-25,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9546,50396,2013-02-25,2013-03-05,2013-02-12,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,3, 41.06 ,123.18
9546,50396,2013-02-25,2013-03-05,2013-02-12,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9547,50425,2013-02-25,2013-03-05,2013-02-13,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
9548,50237,2013-02-25,2013-03-08,2013-02-11,32A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
9549,49821,2013-02-25,2013-05-01,2013-02-05,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
9551,50567,2013-02-25,2013-03-01,2013-02-14,30A,Men's Dress Blouse Coat,FS100,1, 215.12 ,215.12
9554,49885,2013-02-26,2013-03-07,2013-02-05,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9555,49491,2013-02-26,2013-02-28,2013-01-30,30A,"Field Belt, Narrow Basketweave",FS721,1, 17.76 ,17.76
9555,49491,2013-02-26,2013-02-28,2013-01-30,32A,FS Stretch Fit Twill Enclosed Hat,FS330,1, 14.52 ,14.52
9555,49491,2013-02-26,2013-02-28,2013-01-30,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9555,49491,2013-02-26,2013-02-28,2013-01-30,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
9556,50250,2013-02-26,2013-03-08,2013-02-11,30A,Women's Fleece Bottoms,FS367,1, 54.97 ,54.97
9556,50250,2013-02-26,2013-03-08,2013-02-11,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
9557,50717,2013-02-26,2013-02-28,2013-02-19,30A,Men's IKE Jacket,FS102,1, 222.86 ,222.86
9558,49736,2013-02-26,2013-03-05,2013-02-04,32A,Sweater Vest Unisex,FS226,1, 31.28 ,31.28
9558,49736,2013-02-26,2013-03-05,2013-02-04,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9558,49736,2013-02-26,2013-03-05,2013-02-04,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9558,49736,2013-02-26,2013-03-05,2013-02-04,30A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
9558,49736,2013-02-26,2013-03-05,2013-02-04,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9558,49736,2013-02-26,2013-03-05,2013-02-04,32A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
9559,49395,2013-02-26,2013-03-01,2013-01-29,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,3, 28.83 ,86.49
9560,49887,2013-02-26,2013-03-15,2013-02-05,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9561,50678,2013-02-26,2013-03-05,2013-02-16,32A,Women's SS Polo Shirts-Khaki,FS672,2, 35.91 ,71.82
9561,50678,2013-02-26,2013-03-05,2013-02-16,32A,Women's Dress Trousers,FS611,1, 70.93 ,70.93
9564,50459,2013-02-26,2013-03-04,2013-02-13,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,2, 48.95 ,97.90
9565,50624,2013-02-26,2013-03-05,2013-02-15,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
9566,48931,2013-02-26,2013-03-11,2013-01-23,30A,Women's Cargo Shorts,FS315,1, 44.42 ,44.42
9567,50407,2013-02-26,2013-03-07,2013-02-12,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
9568,48584,2013-02-26,2013-03-06,2013-01-17,30A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
9568,48584,2013-02-26,2013-03-06,2013-01-17,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9568,48584,2013-02-26,2013-03-06,2013-01-17,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
9569,49924,2013-02-26,2013-02-28,2013-02-06,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,2, 29.64 ,59.28
9570,50376,2013-02-26,2013-02-27,2013-02-12,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9570,50376,2013-02-26,2013-02-27,2013-02-12,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9571,50385,2013-02-26,2013-03-05,2013-02-12,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,3, 39.56 ,118.68
9571,50385,2013-02-26,2013-03-05,2013-02-12,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
9574,50743,2013-02-26,2013-03-05,2013-02-19,30A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
9575,50081,2013-02-26,2013-03-01,2013-02-07,30A,Women Skirt Dark Green,FS603,1, 83.33 ,83.33
9577,50586,2013-02-27,2013-03-01,2013-02-14,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9577,50586,2013-02-27,2013-03-01,2013-02-14,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9577,50586,2013-02-27,2013-03-01,2013-02-14,32A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
9578,50267,2013-02-27,2013-03-05,2013-02-11,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
9578,50267,2013-02-27,2013-03-05,2013-02-11,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
9578,50267,2013-02-27,2013-03-05,2013-02-11,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
9581,50763,2013-02-27,2013-03-05,2013-02-19,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
9582,50661,2013-02-27,2013-03-06,2013-02-15,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,2, 35.80 ,71.60
9584,50220,2013-02-27,2013-03-06,2013-02-11,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9585,50262,2013-02-27,2013-03-08,2013-02-11,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9586,49517,2013-02-27,2013-03-01,2013-01-31,30A,Men's Fleece Top,FS364,1, 68.31 ,68.31
9586,49517,2013-02-27,2013-03-01,2013-01-31,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9587,50657,2013-02-27,2013-03-15,2013-02-15,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
9587,50657,2013-02-27,2013-03-15,2013-02-15,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9587,50657,2013-02-27,2013-03-15,2013-02-15,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,2, 39.56 ,79.12
9587,50657,2013-02-27,2013-03-15,2013-02-15,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,2, 29.64 ,59.28
9588,50257,2013-02-27,2013-03-05,2013-02-11,30A,Men's Cargo Shorts,FS314,1, 44.42 ,44.42
9589,50363,2013-02-27,2013-03-11,2013-02-12,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9590,50651,2013-02-27,2013-03-13,2013-02-15,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
9591,50542,2013-02-27,2013-03-08,2013-02-14,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
9592,50135,2013-02-27,2013-03-05,2013-02-08,30A,Sweater Vest Unisex,FS226,1, 31.28 ,31.28
9592,50135,2013-02-27,2013-03-05,2013-02-08,30A,Women Skirt Dark Green,FS603,1, 83.33 ,83.33
9592,50135,2013-02-27,2013-03-05,2013-02-08,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9593,49992,2013-02-27,2013-03-13,2013-02-06,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9596,50301,2013-02-28,2013-03-06,2013-02-11,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9597,50284,2013-02-28,2013-03-08,2013-02-11,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
9598,49385,2013-02-28,2013-03-08,2013-01-29,32A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7160S,2, 41.06 ,82.12
9603,49634,2013-02-28,2013-03-05,2013-02-01,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
9605,50475,2013-02-28,2013-03-06,2013-02-13,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9605,50475,2013-02-28,2013-03-06,2013-02-13,30A,Enclosed Baseball Cap,FS328,1, 10.35 ,10.35
9605,50475,2013-02-28,2013-03-06,2013-02-13,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
9605,50475,2013-02-28,2013-03-06,2013-02-13,56M,Gold Nameplate,FS600,1, 11.26 ,11.26
9609,50348,2013-02-28,2013-03-13,2013-02-12,30A,Men's Cotton Short Sleeve Field Shirt,FS212,3, 31.25 ,93.75
9610,50080,2013-02-28,2013-03-11,2013-02-07,30A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
9610,50080,2013-02-28,2013-03-11,2013-02-07,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,1, 28.83 ,28.83
9610,50080,2013-02-28,2013-03-11,2013-02-07,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9610,50080,2013-02-28,2013-03-11,2013-02-07,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
9611,50543,2013-02-28,2013-03-07,2013-02-14,30A,Stetson Straw Hat,FS239,1, 50.30 ,50.30
9612,50013,2013-02-28,2013-03-13,2013-02-07,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9613,50522,2013-02-28,2013-03-05,2013-02-14,30A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
9613,50522,2013-02-28,2013-03-05,2013-02-14,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9615,50495,2013-03-01,2013-03-15,2013-02-13,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,2, 28.54 ,57.08
9615,50495,2013-03-01,2013-03-15,2013-02-13,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
9616,48586,2013-03-01,2013-03-05,2013-01-17,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9616,48586,2013-03-01,2013-03-05,2013-01-17,30A,Cardigan Sweater Unisex,FS225,1, 51.12 ,51.12
9617,50294,2013-03-01,2013-03-07,2013-02-11,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7160S,1, 41.06 ,41.06
9618,50039,2013-03-01,2013-03-05,2013-02-07,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9621,50638,2013-03-01,2013-03-05,2013-02-15,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
9622,50178,2013-03-01,2013-03-27,2013-02-08,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,1, 28.83 ,28.83
9622,50178,2013-03-01,2013-03-27,2013-02-08,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9624,49750,2013-03-01,2013-03-05,2013-02-04,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,3, 35.80 ,107.40
9626,48928,2013-03-04,2013-03-11,2013-01-23,30A,Men's Cotton Short Sleeve Field Shirt,FS212,6, 31.25 ,187.50
9627,50195,2013-03-04,2013-03-18,2013-02-10,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9628,50681,2013-03-04,2013-03-22,2013-02-16,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9628,50681,2013-03-04,2013-03-22,2013-02-16,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
9629,50079,2013-03-04,2013-03-04,2013-02-07,63S,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9630,50307,2013-03-04,2013-03-08,2013-02-11,30A,"Women's Polyester/Cotton Lined Casual Trousers with Expandable Waistband, Standard Fit",FS249,1, 53.85 ,53.85
9630,50307,2013-03-04,2013-03-08,2013-02-11,30A,FS Stretch Fit Twill Enclosed Hat,FS330,1, 14.52 ,14.52
9631,50777,2013-03-04,2013-03-13,2013-02-19,32A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9632,50507,2013-03-04,2013-03-07,2013-02-14,30A,Unisex Windbreaker,FS1349,1, 58.59 ,58.59
9632,50507,2013-03-04,2013-03-07,2013-02-14,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
9633,50795,2013-03-04,2013-03-11,2013-02-19,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
9633,50795,2013-03-04,2013-03-11,2013-02-19,30A,Men's Wool Pants,FS400,2, 112.63 ,225.26
9635,50884,2013-03-04,2013-03-14,2013-02-20,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
9635,50884,2013-03-04,2013-03-14,2013-02-20,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
9635,50884,2013-03-04,2013-03-14,2013-02-20,30A,Stetson Felt Hat,FS229,1, 143.05 ,143.05
9635,50884,2013-03-04,2013-03-14,2013-02-20,30A,Men's Cargo Shorts,FS314,1, 44.42 ,44.42
9636,49655,2013-03-04,2013-03-06,2013-02-01,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9638,50874,2013-03-04,2013-03-06,2013-02-20,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,2, 35.80 ,71.60
9639,49636,2013-03-04,2013-03-15,2013-02-01,30A,Women's Fleece Lined Vest,FS363,1, 77.05 ,77.05
9641,47322,2013-03-04,2013-03-11,2013-01-02,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
