client_id,Sharepoint,Region,Unit,Subunit
15196,47641,3,5,0
15195,7985,6,17,9
15194,213997,5,11,1
15193,3606,5,15,53
15192,329719,4,17,1
15191,71048,9,14,2
15190,53483,3,12,0
15189,290758,2,31,0
15188,50887,5,21,0
15187,283274,5,14,56
15186,6458,2,4,2
15185,289128,5,11,1
15184,324291,13,2,6
15183,27513,1,15,4
15182,238706,3,12,4
15181,38854,5,11,1
15180,51332,3,12,0
15179,43946,5,20,0
15178,284265,3,12,0
15177,300583,6,27,0
15176,5878,8,12,0
15175,46022,2,15,0
15174,302153,16,29,0
15173,6858,8,8,0
15172,1986,5,11,1
15171,326881,13,2,0
15170,43425,5,5,55
15169,22253,6,17,9
15168,324462,13,2,6
15167,265626,4,15,51
15166,13691,13,2,0
15165,306484,5,5,55
15164,308048,16,16,0
15163,204157,5,15,53
15162,2618,1,12,1
15161,23630,3,6,0
15160,3333,4,15,0
15159,12720,1,16,0
15149,49439,2,4,6
15148,322823,8,5,0
15147,60383,16,18,0
15146,273617,6,12,0
15145,43665,6,9,0
15144,38490,5,14,0
15143,51359,8,7,17
15142,26464,3,3,5
15141,183468,16,18,0
15140,326659,6,7,2
15139,55672,16,18,0
15138,2037,6,15,6
15137,14036,2,6,3
15136,256386,5,4,53
15135,7758,1,11,2
15134,34549,8,9,11
15133,31131,5,14,0
15132,14442,4,3,0
15131,300307,2,6,0
15130,28667,8,2,0
15129,16870,9,22,2
15128,40110,2,13,6
15127,321974,8,31,0
15126,125051,4,60,0
15125,56803,6,14,0
15124,56107,6,7,0
15123,6366,3,2,7
15122,259911,2,6,5
15121,40592,8,60,0
15120,41715,13,60,8
15119,42885,9,4,0
15118,11360,8,3,8
15117,281049,2,3,6
15116,25957,9,8,4
15115,29261,6,7,0
15114,33536,1,11,0
15113,53133,9,22,4
15112,50057,8,10,5
15111,8046,3,12,4
15110,41527,4,1,1
15109,220812,9,12,4
15108,295262,2,4,6
15107,300989,2,6,3
15106,36094,9,9,2
15105,10370,8,2,0
15104,38344,8,3,8
15103,267929,8,12,3
15102,35609,2,4,6
15101,222290,3,2,1
15100,314405,5,14,0
15099,288733,2,31,0
15098,123207,9,14,3
15097,257760,2,13,6
15096,17123,8,13,0
15095,43313,9,1,0
15094,19657,10,5,21
15093,302262,16,13,0
15092,58269,2,4,6
15091,309958,16,29,0
15090,27679,8,3,8
15089,25126,6,15,3
15088,5804,2,31,0
15087,302191,16,29,0
15086,308584,6,9,0
15085,56026,2,15,8
15084,22017,3,4,7
15083,55077,8,1,3
15082,207760,9,20,0
15081,227027,9,14,3
15080,289967,2,12,10
15079,240742,10,5,21
15078,7971,6,15,3
15077,287759,2,31,0
15076,44489,8,12,3
15075,3421,3,8,2
15074,45861,4,2,1
15073,309305,10,4,30
15072,322738,2,3,6
15071,23554,2,10,6
15070,6435,9,10,0
15069,306271,9,12,0
15068,304970,9,1,0
15067,25044,12,1,0
15066,25530,4,14,3
15065,50231,24,23,0
15064,30838,5,1,0
15063,309887,9,4,0
15062,43760,2,15,7
15061,37766,3,16,0
15060,280520,16,18,0
15059,291172,2,14,4
15058,25853,8,11,3
15057,20268,5,16,52
15056,192963,8,6,3
15055,29676,9,21,3
15054,284700,5,9,53
15053,254105,2,3,0
15052,20514,6,2,12
15051,249884,3,4,6
15050,4949,5,5,0
15049,64420,9,21,4
15048,647,8,31,0
15047,43435,6,5,2
15046,297536,16,18,0
15045,223123,2,3,8
15044,220676,2,6,0
15043,172800,5,11,0
15042,7260,5,19,0
15041,27856,8,12,0
15040,265629,9,8,4
15039,27493,9,12,0
15038,22846,5,11,3
15037,39226,5,11,3
15036,2138,4,17,2
15035,25449,2,3,6
15034,299940,10,4,10
15033,45063,8,6,0
15032,224865,2,9,3
15031,221358,1,2,8
15030,64905,24,23,0
15029,32173,1,4,0
15028,4755,2,3,0
15027,181933,3,6,6
15026,37181,9,7,6
15025,282031,9,9,2
15024,283883,5,11,0
15023,227387,5,3,56
15022,29122,5,7,55
15021,51970,8,8,0
15020,121231,2,3,6
15019,38583,8,31,0
15018,17231,5,14,56
15017,32755,2,13,8
15016,251974,2,14,0
15015,41625,9,22,2
15014,22796,1,11,6
15013,329689,16,21,0
15012,34985,5,7,53
15011,91694,5,5,0
15010,179488,9,22,2
15009,5789,8,13,7
15008,314376,2,13,0
15007,305542,8,36,0
15006,317237,16,28,0
15005,21844,2,15,10
15004,68319,9,22,2
15003,244186,5,19,0
15002,327608,13,60,5
15001,13319,6,18,5
15000,254968,4,1,4
14999,4470,2,3,0
14998,47896,2,6,9
14997,33235,5,10,51
14996,324924,4,13,0
14995,17674,5,2,53
14994,42663,5,12,0
14993,15583,5,14,54
14992,290694,1,17,1
14991,52355,5,12,0
14990,71752,5,11,3
14989,12304,2,3,1
14988,58834,5,12,0
14987,263485,5,2,0
14986,47054,5,6,51
14985,23919,8,5,0
14984,304537,8,2,17
14983,181940,8,1,6
14982,27828,2,15,10
14981,24165,8,2,0
14980,187528,4,19,6
14979,330009,5,12,53
14978,305061,8,1,5
14977,20880,9,19,0
14976,25282,2,6,2
14975,302352,16,29,0
14974,42327,6,3,0
14973,23074,6,17,7
14972,181627,5,8,0
14971,13775,6,15,2
14970,302293,16,29,0
14969,48925,3,2,1
14968,43147,4,1,4
14967,17472,8,5,0
14966,20135,3,10,0
14965,174137,3,9,2
14964,259220,2,10,0
14963,253275,4,15,52
14962,48579,2,6,9
14961,124199,1,11,6
14960,2779,9,7,2
14956,302431,16,29,0
14955,302343,16,29,0
14954,10461,8,10,5
14953,218926,6,15,3
14952,42644,16,4,0
14951,284667,13,82,0
14950,39127,9,12,0
14949,40975,8,1,4
14948,12717,9,10,3
14947,26321,2,2,0
14946,195770,4,19,3
14945,28244,3,1,0
14944,174621,3,2,7
14943,301448,6,15,0
14942,41627,10,5,22
14941,22953,6,6,9
14940,36209,5,15,55
14939,55317,8,9,12
14938,329702,3,8,1
14937,61052,6,5,6
14936,63961,6,3,0
14935,5790,1,3,0
14932,296604,5,8,54
14931,265649,4,13,7
14930,39315,8,2,16
14929,272336,16,12,0
14928,323428,5,5,0
14927,327709,2,12,0
14926,30197,2,12,0
14925,302390,16,29,0
14924,5971,8,6,0
14923,13387,6,1,0
14922,25905,5,11,2
14921,259499,3,8,0
14920,32683,8,10,5
14919,191371,5,10,0
14918,34264,6,17,7
14917,58261,2,4,2
14916,291627,4,15,57
14915,203846,24,23,0
14914,32289,4,13,1
14913,45029,8,10,2
14912,215756,4,3,7
14911,302102,16,29,0
14910,51163,8,6,0
14909,28681,8,2,0
14908,302094,16,29,0
14907,202042,42,51,0
14906,42871,4,13,4
14905,21436,8,3,2
14904,282886,3,5,3
14903,41507,8,2,14
14902,34911,4,13,1
14901,27209,9,4,1
14900,270074,3,5,1
14899,44422,2,3,1
14898,266662,5,4,53
14897,228415,9,3,1
14896,56567,13,60,9
14895,57493,9,19,0
14894,292459,16,9,0
14893,28726,2,4,0
14892,6282,2,3,1
14891,259249,5,4,53
14890,65038,3,8,2
14889,266203,9,4,0
14888,307026,8,9,3
14887,192817,1,10,0
14886,671,8,5,1
14885,321996,8,12,0
14884,207453,9,14,0
14883,34207,8,9,9
14882,203353,8,3,2
14881,240427,5,4,53
14880,121070,2,3,1
14879,3643,2,13,0
14878,256621,4,1,1
14877,69311,5,11,2
14876,310314,4,19,3
14875,40062,8,3,2
14874,51764,8,12,5
14873,39188,9,4,0
14872,21070,8,3,1
14871,42453,8,2,14
14870,9803,8,31,0
14869,281596,5,16,0
14868,9396,5,5,0
14867,281129,5,8,56
14866,184413,9,1,0
14865,174302,5,14,0
14864,30789,2,4,2
14863,317661,4,7,4
14862,34791,2,12,11
14861,70636,8,31,1
14860,40773,3,5,3
14859,55503,4,10,5
14858,29476,6,16,5
14857,26419,9,12,0
14856,3625,6,5,6
14855,33424,4,1,1
14854,6772,8,31,0
14853,223323,4,1,0
14852,302860,5,16,0
14851,58170,2,3,8
14850,12248,3,4,6
14849,56759,6,21,0
14848,65616,5,4,53
14847,59919,2,13,6
14846,47570,5,16,0
14845,10576,2,31,0
14844,49824,5,5,0
14843,25398,3,6,0
14842,284692,5,16,0
14841,287487,8,36,0
14840,56332,8,12,5
14839,302097,16,29,0
14838,40530,2,10,7
14837,8934,9,9,7
14836,18051,8,12,7
14835,54027,10,4,20
14834,12821,9,9,1
14833,21116,9,13,3
14832,302355,16,29,0
14831,301487,5,12,0
14830,256918,6,10,0
14829,282403,3,7,0
14828,8166,6,6,5
14827,39787,9,13,14
14826,45269,6,1,5
14825,62443,8,6,0
14824,47781,9,9,6
14823,25308,6,10,28
14822,191527,9,9,1
14821,56680,6,6,6
14820,17139,8,11,0
14819,297045,6,3,3
14818,326843,16,20,0
14817,21831,8,5,5
14816,34296,9,3,3
14815,217601,1,18,8
14814,259248,5,7,0
14813,29633,1,11,6
14812,34355,8,13,4
14811,36165,2,6,2
14810,55625,6,14,2
14809,26950,6,10,28
14808,28764,9,3,1
14807,197233,4,19,3
14806,200142,6,12,2
14805,,,,
14804,34890,8,5,2
14803,16137,9,22,2
14802,26092,1,2,0
14801,7165,5,11,0
14800,202600,5,15,0
14799,273709,8,5,2
14798,267626,5,11,3
14797,16188,4,12,0
14796,44688,9,13,7
14795,47052,8,5,5
14794,40615,2,4,5
14793,32978,3,16,0
14792,172520,10,5,54
14791,43535,2,16,0
14790,329742,4,14,0
14789,12261,8,31,0
14788,11382,9,13,13
14787,33181,5,15,53
14786,259122,3,5,4
14785,43867,1,3,0
14784,327692,16,27,0
14783,328586,4,10,2
14782,56719,8,31,0
14781,48882,2,4,0
14780,307214,4,14,4
14779,245856,5,2,52
14778,,,,
14777,222488,8,6,6
14776,283858,8,2,11
14775,47043,8,1,0
14774,23961,8,10,6
14773,193392,6,15,1
14772,178178,1,11,2
14771,11473,8,60,0
14770,241341,1,11,2
14769,48919,3,6,6
14768,5261,6,14,4
14767,629,8,10,6
14766,40493,8,7,6
14765,17272,8,10,5
14764,192171,9,22,0
14763,19467,5,17,53
14762,213160,5,8,0
14761,328483,16,21,0
14760,2901,8,3,6
14759,203551,8,6,1
14758,45988,9,9,1
14757,302218,16,29,0
14756,246386,1,10,0
14755,255350,1,11,2
14754,279846,6,15,1
14753,267197,9,9,7
14752,405,9,14,0
14751,32756,1,4,0
14750,19962,5,8,54
14749,120851,5,7,53
14748,282087,6,10,22
14747,9451,8,2,17
14746,2594,8,3,0
14745,17247,8,2,11
14744,257181,2,3,8
14743,40661,9,5,7
14742,255471,16,18,0
14741,205,9,9,2
14740,56983,16,8,0
14739,50218,2,4,8
14738,56152,9,13,0
14737,329718,8,31,0
14736,201976,1,18,1
14735,50979,6,5,5
14734,44971,8,10,1
14733,241892,6,10,0
14732,33290,4,13,0
14731,16730,7,16,1
14730,32478,9,9,7
14729,13049,9,3,3
14728,274363,4,17,1
14727,24254,8,10,1
14726,14980,9,14,3
14725,15179,3,3,7
14724,257260,8,1,1
14723,49570,4,7,2
14722,64948,5,13,0
14721,325181,16,27,0
14720,61470,6,5,0
14719,46494,4,17,1
14718,26838,8,9,3
14717,33202,3,7,1
14716,29455,6,10,26
14715,290442,5,6,53
14714,70463,8,10,1
14713,34437,16,8,0
14712,47437,5,1,0
14711,45687,6,10,0
14710,40758,8,10,2
14709,188822,9,7,6
14707,2564,8,4,2
14706,224028,9,22,2
14705,289789,9,21,2
14704,1196,9,22,5
14703,121519,3,12,4
14702,30805,5,1,0
14701,24070,3,10,3
14700,66413,3,6,6
14699,316809,8,60,0
14698,276161,8,4,2
14697,47575,1,56,0
14696,29544,9,22,2
14695,297963,9,1,0
14694,3936,5,2,53
14693,32058,5,2,53
14692,34438,6,15,2
14691,315189,3,2,6
14690,47218,2,4,6
14689,33449,8,10,3
14688,18447,4,19,3
14687,17242,5,1,0
14686,294067,3,2,6
14685,292715,9,9,6
14684,299948,9,22,0
14683,45155,8,4,6
14682,28268,6,7,0
14681,49085,8,10,6
14680,40029,3,12,4
14679,26341,1,11,1
14678,17897,8,4,6
14677,68453,8,6,2
14676,183639,3,7,1
14675,122533,5,1,56
14674,192063,5,19,0
14673,262868,9,14,1
14672,216120,4,19,2
14671,22823,4,17,9
14670,27189,5,13,0
14669,56730,5,2,53
14668,22168,6,3,0
14667,22662,4,2,66
14666,215589,5,2,54
14665,199868,6,10,0
14664,66044,3,6,6
14663,24825,6,1,0
14661,27205,2,10,1
14660,184769,8,60,0
14659,1269,8,4,6
14658,124833,3,3,3
14657,15344,5,20,0
14656,189570,5,1,51
14655,253811,5,1,53
14654,20577,9,7,4
14653,28238,9,1,0
14652,216946,5,1,53
14651,183299,6,14,0
14650,27341,2,3,2
14649,44403,5,14,52
14648,40286,24,23,0
14647,47237,9,21,1
14646,307361,27,21,0
14645,58843,4,10,2
14644,54064,4,60,0
14643,39312,8,10,5
14642,9118,9,22,0
14641,272153,4,60,0
14640,38322,2,3,0
14639,13315,8,13,4
14638,22801,8,10,2
14637,9124,8,13,4
14636,326210,4,60,0
14635,264263,2,10,5
14634,327596,2,13,6
14633,62292,3,8,1
14632,268697,9,9,0
14631,49250,9,3,0
14630,269938,5,2,52
14629,318514,27,21,0
14628,304586,5,17,54
14627,263461,16,18,0
14626,253774,9,8,4
14625,35579,1,12,0
14624,26704,1,12,0
14623,290558,1,12,0
14622,245072,1,12,0
14621,125498,4,10,1
14620,47864,8,4,2
14619,46596,9,9,0
14618,302319,16,29,0
14617,249738,3,2,0
14616,36419,5,8,0
14615,51197,2,3,0
14614,238367,4,60,0
14613,39700,1,12,0
14612,301778,5,17,54
14611,321975,10,5,52
14610,306165,9,8,4
14609,181640,9,10,3
14608,8970,1,12,0
14607,29777,1,12,2
14606,25642,24,23,0
14605,47805,2,12,7
14604,41548,1,12,0
14603,299616,9,8,4
14602,287647,9,8,4
14601,23253,5,3,53
14600,326702,16,24,0
14599,31945,1,12,2
14598,13065,6,9,2
14597,324947,9,13,3
14596,22244,6,5,0
14595,27041,3,12,0
14594,274225,6,6,1
14593,59613,24,23,0
14592,28700,9,21,0
14591,275376,2,10,6
14590,245082,2,13,6
14589,31247,4,2,1
14588,173386,9,22,0
14587,29995,2,10,5
14586,286634,9,14,0
14585,49749,5,3,51
14584,290485,6,1,1
14583,49444,8,7,4
14582,325100,8,6,6
14581,61723,6,1,1
14580,276902,8,9,0
14579,125535,8,7,4
14578,35064,3,8,3
14577,25384,8,9,3
14576,89987,6,1,0
14575,306229,6,1,0
14574,303471,16,12,0
14573,328556,8,10,4
14572,11456,8,1,0
14571,26445,6,1,1
14570,3911,9,5,23
14569,125486,2,12,7
14568,196649,6,17,3
14567,8958,8,5,0
14566,278261,6,12,1
14565,178008,6,17,8
14564,295398,6,17,8
14563,45154,9,22,4
14562,17633,13,25,0
14561,202310,24,23,7
14560,294091,15,5,0
14559,64608,4,7,0
14558,8977,4,2,0
14557,31766,4,19,8
14556,330003,16,14,0
14555,292334,9,14,1
14554,24419,9,7,0
14553,36004,13,60,8
14552,261915,9,22,0
14551,246556,16,14,0
14550,27386,6,1,1
14549,276894,5,13,56
14548,38177,5,14,0
14547,20073,13,60,15
14544,49909,8,10,6
14543,322053,6,2,12
14542,329992,16,24,0
14541,4218,4,10,4
14540,4197,6,3,0
14539,4923,6,12,4
14538,273135,8,11,5
14537,14502,5,8,0
14536,58225,4,10,5
14535,21272,8,11,8
14534,246587,4,10,4
14533,27164,2,4,6
14532,29949,8,6,2
14531,48415,8,3,8
14530,35024,16,8,0
14529,215138,3,8,0
14528,33117,8,11,0
14527,195832,1,15,7
14526,24850,8,11,8
14525,29891,4,7,3
14524,280434,9,22,4
14523,302152,16,29,0
14522,42172,6,15,0
14521,298034,9,22,4
14520,326513,16,24,0
14519,317216,42,55,0
14518,320779,6,21,4
14517,218859,8,11,8
14516,4127,5,9,53
14515,20571,8,10,0
14514,281116,5,4,51
14513,48665,5,17,53
14512,23355,9,22,4
14511,7969,8,6,0
14510,258405,5,16,53
14509,8989,8,3,1
14508,39432,1,10,4
14507,213923,1,4,3
14506,6856,6,12,0
14505,192884,2,10,8
14504,21182,9,8,4
14503,36734,8,7,4
14502,60745,5,2,52
14501,49765,6,12,1
14500,48114,9,9,3
14499,213335,3,12,4
14498,287126,5,8,54
14497,308888,5,6,0
14496,302283,16,29,0
14495,213053,5,14,52
14494,7369,5,14,52
14493,302228,16,29,0
14492,300653,8,5,6
14491,209669,10,5,0
14490,324923,3,3,7
14489,12051,2,10,8
14488,19093,1,11,7
14487,15823,5,2,52
14486,45464,9,3,5
14485,39380,10,5,22
14484,19686,8,2,17
14483,228435,4,2,1
14482,35792,4,8,3
14481,50584,8,12,5
14480,329679,8,10,0
14479,276885,5,2,53
14478,270814,8,7,4
14477,194302,5,13,52
14476,52452,2,16,0
14475,1444,5,7,55
14474,24390,1,16,3
14473,215810,4,7,0
14472,325190,16,4,0
14471,39324,8,12,6
14470,201510,2,15,4
14469,4697,8,11,7
14468,15530,2,4,2
14467,18267,8,31,0
14466,22171,8,10,6
14465,56266,8,6,2
14464,35016,9,10,1
14463,24530,9,13,1
14462,48678,4,7,1
14461,45624,6,7,5
14460,35482,8,11,5
14459,302217,16,29,0
14458,37435,6,16,0
14457,195465,6,6,5
14456,31963,8,11,5
14455,321480,3,12,0
14454,31056,5,8,56
14453,22582,8,11,0
14452,282072,4,8,0
14451,289902,6,16,6
14450,51257,4,10,5
14449,8266,3,4,6
14448,317590,1,10,1
14447,249847,1,17,5
14445,7287,6,6,0
14444,65914,5,11,2
14443,215980,5,11,3
14442,327729,16,22,0
14441,19369,5,13,54
14440,6286,3,5,0
14439,53284,1,4,4
14438,316301,8,10,1
14437,302308,16,29,0
14436,302306,16,29,0
14435,54259,3,1,3
14434,212251,5,16,53
14433,62572,1,18,8
14432,31241,4,3,4
14431,5860,6,10,20
14430,322842,1,17,1
14429,302268,16,29,0
14428,309721,1,18,7
14427,322040,3,6,0
14426,43727,5,8,0
14425,39658,8,7,4
14424,260291,9,9,0
14423,242477,5,11,3
14422,10584,4,19,0
14421,218412,8,12,3
14420,301441,8,7,4
14419,35867,5,51,2
14418,2495,9,9,0
14417,59199,8,12,3
14416,223781,5,8,53
14415,3160,6,7,5
14414,9822,3,1,3
14413,1018,8,4,6
14412,202194,8,7,4
14411,51464,8,6,0
14410,14469,9,14,1
14409,37904,22,16,85
14408,12621,6,10,23
14407,322019,8,36,1
14406,251,3,6,6
14405,286111,5,20,13
14403,306168,1,56,0
14402,42508,6,1,0
14401,258411,8,7,5
14400,241803,4,3,0
14399,328516,6,14,0
14398,38515,8,1,4
14397,291266,6,21,0
14396,288714,3,1,3
14395,43327,8,6,0
14394,29762,3,1,0
14393,329300,8,6,3
14392,274202,8,1,1
14391,287156,5,15,0
14390,54340,8,9,5
14389,12009,8,7,4
14388,38654,8,7,5
14387,49245,4,13,0
14386,18469,9,21,2
14385,264301,6,9,2
14384,2242,5,13,54
14383,287122,8,3,8
14382,65206,9,19,3
14381,193398,4,17,5
14380,36630,1,18,0
14379,48388,8,6,3
14378,56273,3,3,4
14377,310114,6,6,0
14376,178085,6,1,1
14375,40202,8,11,3
14374,287106,8,3,8
14373,287679,2,3,6
14372,35575,9,14,0
14371,325043,8,6,3
14370,10259,9,3,5
14369,287838,8,5,0
14368,31801,6,14,6
14367,321469,13,25,0
14366,123111,2,12,7
14365,32023,8,5,2
14364,213677,4,2,1
14363,56860,3,6,6
14362,23574,8,3,8
14361,40392,5,16,0
14360,42447,5,7,51
14359,8784,4,17,1
14358,24533,2,15,3
14357,7742,4,10,0
14356,6549,3,4,2
14355,27378,6,1,0
14354,38647,9,14,0
14353,170406,5,5,57
14352,39143,4,19,4
14351,209831,2,15,3
14350,12361,6,1,5
14349,280566,6,1,0
14348,290398,5,10,53
14347,58434,5,2,52
14346,254127,5,1,51
14345,322874,16,8,0
14344,25464,9,7,4
14343,57970,5,17,0
14342,45311,2,13,6
14341,12427,2,4,8
14340,210185,4,19,8
14339,329377,5,6,0
14338,21108,5,5,0
14337,25108,2,13,6
14336,,,,
14335,42292,5,14,56
14334,328568,8,8,0
14333,25490,8,8,15
14332,48048,5,6,58
14331,56937,6,22,0
14330,241785,1,2,0
14329,285353,4,3,0
14328,57036,1,2,8
14327,13333,6,14,0
14326,22755,6,12,0
14325,125121,4,2,3
14324,40210,6,17,0
14323,49204,6,10,26
14322,312932,8,9,7
14321,304061,5,6,0
14320,53728,4,13,2
14319,21184,8,12,3
14318,288133,6,1,5
14317,192754,1,17,5
14316,23687,5,19,0
14315,49948,1,11,2
14314,22349,3,6,3
14313,16916,2,6,5
14312,270801,33,1,0
14311,199112,5,17,53
14310,23608,9,9,0
14309,492,8,6,0
14308,8761,3,5,0
14307,20566,9,12,0
14306,12942,9,22,5
14305,254108,33,1,0
14304,36522,6,6,1
14303,320850,5,10,52
14302,298451,9,12,4
14301,202147,8,7,1
14300,132654,5,5,0
14299,328469,42,51,0
14298,26801,4,3,6
14297,173493,3,8,3
14296,309960,8,10,3
14295,325234,5,14,59
14294,238452,1,11,2
14292,21895,9,22,4
14291,15708,4,17,1
14290,44211,8,6,4
14289,41231,6,4,2
14288,305603,8,6,4
14287,29328,8,3,0
14286,229610,5,5,0
14285,179134,5,2,53
14284,124253,3,5,1
14283,242238,8,6,4
14282,292659,4,19,0
14281,49311,1,17,5
14280,43872,3,5,1
14279,29102,5,15,55
14278,5658,2,3,0
14277,35349,6,17,4
14276,327698,6,4,2
14275,292168,5,2,53
14274,56742,8,6,4
14273,122700,4,19,7
14272,220589,8,5,0
14271,57147,8,60,0
14270,121195,9,8,4
14269,25273,3,5,1
14268,15396,5,13,51
14267,43515,9,22,4
14266,33026,9,9,2
14265,32934,9,14,0
14264,48081,1,2,7
14263,15334,8,1,0
14262,300809,5,3,53
14261,45555,6,27,0
14260,173571,3,5,5
14259,36017,8,5,4
14258,184162,1,5,0
14257,2030,8,6,4
14256,17008,9,4,6
14255,27050,8,6,1
14254,225741,5,1,51
14253,37836,4,10,1
14252,325317,5,1,51
14251,12606,6,16,6
14250,213190,3,4,2
14249,324423,4,17,5
14248,201555,3,5,5
14247,196890,9,5,21
14246,42204,9,7,4
14245,48031,10,5,35
14244,15095,4,15,0
14243,5614,8,5,6
14242,55006,42,54,0
14241,220915,4,2,6
14240,174636,3,5,5
14239,282557,8,6,3
14238,66771,8,1,0
14237,263855,5,12,53
14236,26224,8,6,1
14235,30754,4,2,6
14234,39321,1,17,0
14233,6939,8,6,3
14230,262959,5,10,0
14229,280007,5,10,0
14228,31693,8,7,1
14227,256337,5,7,51
14226,2747,1,16,0
14225,316264,8,10,5
14224,27188,8,1,6
14223,15531,2,3,1
14222,37930,5,9,54
14221,69329,4,15,55
14220,33789,16,10,1
14219,186101,1,4,4
14218,60940,5,12,51
14217,300612,16,22,0
14216,23133,9,10,0
14215,8814,26,19,15
14214,26001,3,5,0
14213,253783,8,1,5
14212,27976,5,19,0
14211,39779,8,11,11
14210,327640,16,9,0
14209,48215,9,13,5
14208,61853,8,3,1
14207,43334,4,19,4
14206,289791,9,7,6
14205,3105,8,2,0
14204,23265,5,16,52
14203,19756,5,7,0
14202,16739,4,15,54
14201,192894,5,2,52
14200,126363,2,4,2
14199,246531,8,3,0
14198,23384,4,10,5
14197,64848,8,11,11
14196,48391,9,10,1
14195,59641,5,12,51
14194,1466,3,8,0
14193,289101,5,9,54
14192,212851,5,5,0
14191,227398,5,11,1
14190,306167,4,10,5
14189,36453,8,3,8
14188,309860,9,10,3
14187,24715,1,18,7
14186,7358,1,18,7
14185,7336,1,18,7
14184,21874,9,10,3
14183,36482,8,31,0
14182,28218,9,21,2
14181,4505,5,8,0
14180,189591,1,18,7
14179,39737,5,15,53
14178,212382,9,13,0
14177,327671,16,3,0
14176,3481,1,18,7
14175,275021,4,15,54
14174,51511,8,12,5
14173,327589,10,5,33
14172,270419,5,15,0
14171,257357,6,16,1
14170,9764,1,18,7
14169,51721,4,1,4
14168,256910,5,11,1
14167,41761,4,13,2
14166,170386,9,10,1
14165,181615,8,6,4
14164,48267,9,10,3
14163,5370,5,19,0
14162,50206,9,10,1
14161,55453,3,2,6
14160,33437,2,9,0
14159,32391,1,16,0
14158,28932,9,19,2
14157,256387,4,2,3
14156,241757,8,6,6
14155,11014,5,1,56
14154,123315,3,1,2
14153,34314,4,10,4
14152,303502,2,10,0
14151,322452,9,9,1
14150,210495,8,31,0
14149,36001,4,10,4
14148,17380,13,25,0
14147,292747,5,13,0
14146,36814,6,5,2
14145,35361,8,8,11
14144,251480,9,7,6
14143,13228,6,5,2
14142,40466,22,16,0
14141,221524,13,81,0
14140,962,3,2,6
14139,319947,4,10,0
14138,285627,4,3,6
14137,7912,3,10,0
14136,63716,9,13,4
14135,430,8,1,6
14134,192508,8,1,3
14133,32155,1,14,3
14132,271620,9,5,0
14131,1295,6,10,20
14130,247954,5,2,52
14129,324870,16,13,0
14128,18425,6,10,21
14127,219366,4,17,1
14126,318070,16,13,0
14125,200919,9,22,0
14124,42155,8,11,11
14123,54911,10,3,50
14122,264259,6,2,3
14118,60230,4,19,8
14117,312878,5,11,2
14116,209174,5,11,2
14115,281543,1,2,4
14114,293543,6,12,5
14113,48844,8,7,1
14112,327744,2,7,2
14111,208479,2,12,11
14110,56376,2,12,0
14109,6444,2,3,3
14108,275638,3,8,2
14107,314315,16,10,1
